Ref 1,Ref 2,Genre,Genre Sublevel,Description 1,Description 2,Person Name 1,Person Name 2,Corporation Name,Location,Date,Container 1 Type,Container 1 Label,Container 1 Locator,Container 2 Type,Container 2 Locator,Tiff Locators
ref3417,cid4638641,Documents,Monetary,"Levy, Nathan and Franks, David. Frederick County, VA, A note payable sent to Thomas McGuire by Nathan Levy and David Franks. It is signed on the back with a note that the debt was paid with a negro woman and child, two gray horses, one black stallion, and one black horse. It is written and signed by James Wood who was the founder of Winchester, Virginia","A note payable sent to Thomas McGuire by Nathan Levy and David Franks. It is signed on the back with a note that the debt was paid with a negro woman and child, two gray horses, one black stallion, and one black horse. It is written and signed by James Wood who was the founder of Winchester, Virginia","Levy, Nathan","Franks, David",,"Frederick County, VA",1752 September 20,Drawer,Mixed materials,Judaica Americana,Folder,PHI 146,doc_ja_phil_146_1r.tif; doc_ja_phil_146_1v.tif
ref3418,cid4638640,Documents,Monetary,"Levy, Uriah Hendricks. New York, NY, Checks signed by Uriah Hendricks Levy",Checks signed by Uriah Hendricks Levy,"Levy, Uriah Hendricks",,,"New York, NY",1840 August 31,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 147,doc_ja_phil_147_1r.tif; doc_ja_phil_147_1v.tif
ref3419,cid4638639,Documents,Monetary,"Lewisson, Louis. Providence, RI, Advertisement in the form of a private bank note from Lewisson's Clothing Bazaar, which appeared as an ad in the 1852 Providence City tax book","Advertisement in the form of a private bank note from Lewisson's Clothing Bazaar, which appeared as an ad in the 1852 Providence City tax book","Lewisson, Louis",,,"Providence, RI",1840,Drawer,Mixed materials,Judaica Americana,Folder,RI 528,doc_ja_ri_528_1r.tif; doc_ja_ri_528_1v.tif
ref3420,cid4638638,Documents,Monetary,"Lichtenberg, G. B. New York, NY, Printed check with revenue stamp",Printed check with revenue stamp,"Lichtenberg, G. B.",,,"New York, NY",1871 January 4,Drawer,Mixed materials,Billheads Pre-1880,Folder,NYC 1005,doc_bhe_nyc_1005_1r.tif; doc_bhe_nyc_1005_1v.tif
ref3421,cid4638637,Documents,Monetary,"Lindo, Abraham. Philadelphia, PA, A signed note payable to John Brown from Abraham Lindo, endorsed by John Brown, E. Ewald and Alex Fullerton","A signed note payable to John Brown from Abraham Lindo, endorsed by John Brown, E. Ewald and Alex Fullerton","Lindo, Abraham",,,"Philadelphia, PA",1795 June 17,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 149,doc_ja_phil_149_1r.tif; doc_ja_phil_149_1v.tif; doc_ja_phil_149_2r.tif; doc_ja_phil_149_2v.tif
ref3422,cid4638636,Documents,Monetary,"Lit, Samuel and Lit, Jacob. Philadelphia, PA, 100 shares of Lit Brothers stock, signed by Samuel and Jacob Lit","100 shares of Lit Brothers stock, signed by Samuel and Jacob Lit","Lit, Samuel","Lit, Jacob",,"Philadelphia, PA",1926 July 26,Folder,Mixed materials,Binder F,Page,66,lbr_ff_s66_1r.tif; lbr_ff_s66_1v.tif
ref3423,cid4638635,Documents,Monetary,"Lit, Samuel and Lit, Jacob. Philadelphia, PA, 101 shares of Lit Brothers stock, signed by Julia Goldsmith and Samuel and Jacob Lit","101 shares of Lit Brothers stock, signed by Julia Goldsmith and Samuel and Jacob Lit","Lit, Samuel","Lit, Jacob",,"Philadelphia, PA",1905 December 9,Folder,Mixed materials,Binder P,Page,33,lbr_fp_s33_1r.tif; lbr_fp_s33_1v.tif
ref3424,cid4638634,Documents,Monetary,"Lopez, David and Cohen, P. M. Charleston, SC",,"Lopez, David","Cohen, P. M.",,"Charleston, SC",1855 March 15,Drawer,Mixed materials,Judaica Americana,Folder,SC 580,doc_ja_sc_580_1r.tif; doc_ja_sc_580_1v.tif
ref3425,cid4638633,Documents,Monetary,"Lopez, Jacob. Newport, RI",,"Lopez, Jacob",,,"Newport, RI",1810 December 25,Drawer,Mixed materials,Judaica Americana,Folder,RI 545,doc_ja_ri_545_1r.tif; doc_ja_ri_545_1v.tif
ref3426,cid4638632,Documents,Monetary,"Low, Frederick and Steinhart, Ign. San Francisco, CA, A deposit slip from Anglo. California Bank, Limited","A deposit slip from Anglo. California Bank, Limited","Low, Frederick","Steinhart, Ign.",,"San Francisco, CA",1883 July 26,Drawer,Mixed materials,Billheads Post-1880,Folder,SF 73,doc_bhl_sf_73_1r.tif; doc_bhl_sf_73_1v.tif
ref3427,cid4638631,Documents,Monetary,"Low, Frederick and Steinhart, Ign. San Francisco, CA, A deposit slip from Anglo. California Bank, Limited","A deposit slip from Anglo. California Bank, Limited","Low, Frederick","Steinhart, Ign.",,"San Francisco, CA",1886 November 18,Drawer,Mixed materials,Billheads Post-1880,Folder,SF 79,doc_bhl_sf_79_1r.tif; doc_bhl_sf_79_1v.tif
ref3428,cid4638630,Documents,Monetary,"Low, Frederick and Steinhart, Ign. San Francisco, CA, A deposit slip from Anglo. California Bank, Limited","A deposit slip from Anglo. California Bank, Limited","Low, Frederick","Steinhart, Ign.",,"San Francisco, CA",1891 July 26,Drawer,Mixed materials,Billheads Post-1880,Folder,SF 75,doc_bhl_sf_75_1r.tif; doc_bhl_sf_75_1v.tif
ref3429,cid4638629,Documents,Monetary,"Mack, Isaac H. Cincinnati, OH, 120 shares of common stock for the Cincinnati, New Orleans and Trans-Pacific Railway Company, made out to and signed by Isaac H. Mack","120 shares of common stock for the Cincinnati, New Orleans and Trans-Pacific Railway Company, made out to and signed by Isaac H. Mack","Mack, Isaac H.",,,"Cincinnati, OH",1881 October 11,Drawer,Mixed materials,Judaica Americana,Folder,OH 437,doc_ja_oh_437_1r.tif; doc_ja_oh_437_1v.tif
ref3430,cid4638628,Documents,Monetary,"Magnin, I. and Magnin, Rose F. San Francisco, CA, 100 shares of common stock for the I. Magnin department store, made out to Rose F. Magnin","100 shares of common stock for the I. Magnin department store, made out to Rose F. Magnin","Magnin, I.","Magnin, Rose F.",,"San Francisco, CA",1930 September 2,Drawer,Mixed materials,Billheads Post-1880,Folder,SF 84,doc_bhl_sf_84_1r.tif; doc_bhl_sf_84_1v.tif
ref3431,cid4638627,Documents,Monetary,"Mayer, Jacob and Strouse, Levy. Philadelphia, PA, Checks drawn on the Bank of Virginia",Checks drawn on the Bank of Virginia,"Mayer, Jacob","Strouse, Levy",,"Philadelphia, PA",1860 March 23,Drawer,Mixed materials,Billheads Pre-1880,Folder,PH 2065,doc_bhe_ph_2065_1r.tif; doc_bhe_ph_2065_1v.tif
ref3432,cid4638626,Documents,Monetary,"Meier, Adolphus. New York, NY, Checks signed by Meyer and Co",Checks signed by Meyer and Co,"Meier, Adolphus",,,"New York, NY",1841 June 1,Drawer,Mixed materials,Checks and Receipts,Folder,15,doc_ja_cr_15_1r.tif; doc_ja_cr_15_1v.tif
ref3433,cid4638625,Documents,Monetary,"Mordecai, M. C. Charleston, SC, A graphic sight draft of Mordecai and Co. for $2800 to Tobias Hendrick and Co. in New York City",A graphic sight draft of Mordecai and Co. for $2800 to Tobias Hendrick and Co. in New York City,"Mordecai, M. C.",,,"Charleston, SC",1859 August 19,Drawer,Mixed materials,Judaica Americana,Folder,SC 589,doc_ja_sc_589_1r.tif; doc_ja_sc_589_1v.tif
ref3434,cid4638624,Documents,Monetary,"Moss & Brothers. Philadelphia, PA, 100 cent currency used as advertising for Moss and Brothers",100 cent currency used as advertising for Moss and Brothers,,,Moss & Brothers,"Philadelphia, PA",855,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 204,doc_ja_phil_204_1r.tif; doc_ja_phil_204_1v.tif
ref3435,cid4638623,Documents,Monetary,"Moss & Brothers. Philadelphia, PA, 100 cent currency used as advertising for Moss and Brothers",100 cent currency used as advertising for Moss and Brothers,,,Moss & Brothers,"Philadelphia, PA",1845,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 192,doc_ja_phil_192_1r.tif; doc_ja_phil_192_1v.tif
ref3436,cid4638622,Documents,Monetary,"Moss, E. L. Philadelphia, PA, Checks drawn on Kensington Bank",Checks drawn on Kensington Bank,"Moss, E. L.",,,"Philadelphia, PA",1844 September 12,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 191,doc_ja_phil_191_1r.tif; doc_ja_phil_191_1v.tif
ref3437,cid4638621,Documents,Monetary,"Moss, Julia. Philadelphia, PA, Checks drawn on Kensington Bank",Checks drawn on Kensington Bank,"Moss, Julia",,,"Philadelphia, PA",1844 September 12,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 190,doc_ja_phil_190_1r.tif; doc_ja_phil_190_1v.tif
ref3438,cid4638620,Documents,Monetary,"Moss, Lydia and Dropsie, Moses. Philadelphia, PA, A signed promise to pay Andrew Goodman from Lydia Moss. Counter signed on the back by Moses A. Dropsie",A signed promise to pay Andrew Goodman from Lydia Moss. Counter signed on the back by Moses A. Dropsie,"Moss, Lydia","Dropsie, Moses",,"Philadelphia, PA",1861 November 1,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 44,doc_ja_phil_44_1r.tif; doc_ja_phil_44_1v.tif
ref3439,cid4638619,Documents,Monetary,"Myers, Moses. Norfolk, VA",,"Myers, Moses",,,"Norfolk, VA",1796 March 26,Drawer,Mixed materials,Judaica Americana Oversize,Folder,95,doc_jal_95_1r.tif; doc_jal_95_1v.tif
ref3440,cid4638618,Documents,Monetary,"Myers, Moses. Norfolk, VA, Manifest for goods shipped by Moses Myers",Manifest for goods shipped by Moses Myers,"Myers, Moses",,,"Norfolk, VA",1796 March 24,Box,Mixed materials,1,Object,8,bx1_8_1r.tif; bx1_8_1v.tif; bx1_8_2r.tif; bx1_8_2v.tif
ref3441,cid4638617,Documents,Monetary,"Myers, Naphtali Hart and Judah, Samuel. Albany, NY, Note payable due to Naphtale Hart Myers from Mary Bradstreet",Note payable due to Naphtale Hart Myers from Mary Bradstreet,"Myers, Naphtali Hart","Judah, Samuel",,"Albany, NY",1769 December 1,Drawer,Mixed materials,Judaica Americana,Folder,NY 390,doc_ja_ny_390_1r.tif; doc_ja_ny_390_1v.tif
ref3442,cid4638616,Documents,Monetary,"Nathan, Leah C. New York, NY, 40 shares of common stock for the May department store, signed by the vice president","40 shares of common stock for the May department store, signed by the vice president","Nathan, Leah C.",,,"New York, NY",1926 December 30,Drawer,Mixed materials,Billheads Post-1880,Folder,NYC 607,doc_bhl_nyc_607_1r.tif; doc_bhl_nyc_607_1v.tif
ref3443,cid4638615,Documents,Monetary,"Nathans, Sarah. Philadelphia, PA, Checks drawn on Schuykill bank endorsed by Sarah Nathans",Checks drawn on Schuykill bank endorsed by Sarah Nathans,"Nathans, Sarah",,,"Philadelphia, PA",1819 September 30,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 218,doc_ja_phil_218_1r.tif; doc_ja_phil_218_1v.tif
ref3444,cid4638614,Documents,Monetary,"Nathans, Sarah. Philadelphia, PA, Checks drawn on Schuykill bank endorsed by Sarah Nathans",Checks drawn on Schuykill bank endorsed by Sarah Nathans,"Nathans, Sarah",,,"Philadelphia, PA",1821 July 12,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 214,doc_ja_phil_214_1r.tif; doc_ja_phil_214_1v.tif
ref3445,cid4638613,Documents,Monetary,"Nathans, Sarah. Philadelphia, PA, Checks drawn on Schuykill bank endorsed by Sarah Nathans",Checks drawn on Schuykill bank endorsed by Sarah Nathans,"Nathans, Sarah",,,"Philadelphia, PA",1819 March 12,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 216,doc_ja_phil_216_1r.tif; doc_ja_phil_216_1v.tif
ref3446,cid4638612,Documents,Monetary,"Nathans, Sarah. Philadelphia, PA, Checks drawn on Schuykill bank endorsed by Sarah Nathans",Checks drawn on Schuykill bank endorsed by Sarah Nathans,"Nathans, Sarah",,,"Philadelphia, PA",1821 October 25,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 215,doc_ja_phil_215_1r.tif; doc_ja_phil_215_1v.tif
ref3447,cid4638611,Documents,Monetary,"Nathans, Sarah. Philadelphia, PA, Checks drawn on Schuykill bank endorsed by Sarah Nathans",Checks drawn on Schuykill bank endorsed by Sarah Nathans,"Nathans, Sarah",,,"Philadelphia, PA",1825 October 12,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 217,doc_ja_phil_217_1r.tif; doc_ja_phil_217_1v.tif
ref3448,cid4638610,Documents,Monetary,"Nesbit, Sellers and Co. Philadelphia, PA, Payment from Joseph Abrams",Payment from Joseph Abrams,,,"Nesbit, Sellers and Co.","Philadelphia, PA",1853 September 23,Drawer,Mixed materials,Billhead Pre-1880,Folder,PH 2066,doc_bhe_ph_2066_1r.tif; doc_bhe_ph_2066_1v.tif
ref3449,cid4638609,Documents,Monetary,"Numerous. Chicago, IL, $500 6% Gold bonds for Dorshe Tov Anshe Poland Congregation. Coupons not cashed since 1931",$500 6% Gold bonds for Dorshe Tov Anshe Poland Congregation. Coupons not cashed since 1931,Numerous,,,"Chicago, IL",1930,Drawer,Mixed materials,Binder F,Folder,69,lbr_ff_s69_1r.tif; lbr_ff_s69_1v.tif; lbr_ff_s69_2r.tif; lbr_ff_s69_2v.tif
ref3450,cid4638608,Documents,Monetary,"Numerous. Chicago, IL, $500 6% Gold bonds for Dorshe Tov Anshe Poland Congregation. Coupons not cashed since 1931",$500 6% Gold bonds for Dorshe Tov Anshe Poland Congregation. Coupons not cashed since 1931,Numerous,,,"Chicago, IL",1930,Drawer,Mixed materials,Binder F,Folder,69a,lbr_ff_s69a_1r.tif; lbr_ff_s69a_1v.tif; lbr_ff_s69a_2r.tif; lbr_ff_s69a_2v.tif
ref3451,cid4638607,Documents,Monetary,"Oppenheimer, Henry. London, England, Preferred trust stock certificate for the Baltimore and Ohio railroad, signed by Henry Oppenheimer with United States and UK revenue stamps. The certificate lists William Salomon and Abraham Wolff","Preferred trust stock certificate for the Baltimore and Ohio railroad, signed by Henry Oppenheimer with United States and UK revenue stamps. The certificate lists William Salomon and Abraham Wolff","Oppenheimer, Henry",,,"London, England",1899 May 24,Folder,Mixed materials,Binder F,Page,68a-68b,lbr_ff_s68a_1r.tif; lbr_ff_s68a_1v.tif; lbr_ff_s68b_1r.tif; lbr_ff_s68b_1v.tif
ref3452,cid4638606,Documents,Monetary,"Oppenheimer, Henry. London, England, Preferred trust stock certificate for the Baltimore and Ohio railroad, signed by Henry Oppenheimer with United States and UK revenue stamps. The certificate lists William Salomon and Abraham Wolff","Preferred trust stock certificate for the Baltimore and Ohio railroad, signed by Henry Oppenheimer with United States and UK revenue stamps. The certificate lists William Salomon and Abraham Wolff","Oppenheimer, Henry",,,"London, England",1899 May 24,Folder,Mixed materials,Binder P,Page,13,lbr_fp_s13_1r.tif; lbr_fp_s13_1v.tif
ref3453,cid4638605,Documents,Monetary,"Opper, Isaac Hahn. Providence, RI, Checks printed by the national bank note company, signed by Isaac Hahn Opper and M. Opper","Checks printed by the national bank note company, signed by Isaac Hahn Opper and M. Opper","Opper, Isaac Hahn",,,"Providence, RI",1876 June 6,Folder,Mixed materials,Binder K,Page,13a-13b,lbr_fk_s13a_1r.tif; lbr_fk_s13a_1v.tif; lbr_fk_s13b_1r.tif; lbr_fk_s13b_1v.tif
ref3454,cid4638604,Documents,Monetary,P. G.,,P. G.,,,,undated,Drawer,Mixed materials,Judaica Americana,Folder,NY 395,doc_ja_ny_395_1r.tif; doc_ja_ny_395_1v.tif
ref3455,cid4638603,Documents,Monetary,"P. M. Oppenheim & Co. New York, NY, Checks endorsed and made out to M. Oppenheim",Checks endorsed and made out to M. Oppenheim,,,P. M. Oppenheim & Co.,"New York, NY",1849 May 10,Drawer,Mixed materials,Checks and Receipts,Folder,12,doc_ja_cr_12_1r.tif; doc_ja_cr_12_1v.tif
ref3456,cid4638602,Documents,Monetary,"Phillips, H. and Moss, E. L. Philadelphia, PA, Stock transfer sheet for Northern Liberties Gas Works by G. Moss, attorney for H. Phillips, to E. L. Moss","Stock transfer sheet for Northern Liberties Gas Works by G. Moss, attorney for H. Phillips, to E. L. Moss","Phillips, H.","Moss, E. L.",,"Philadelphia, PA",1852 December 1,Drawer,Mixed materials,Binder A,Folder,39a,lbr_fa_s39a_1r.tif; lbr_fa_s39a_1v.tif
ref3457,cid4638601,Documents,Monetary,"Polock, Isaac. Philadelphia, PA, A printed check for $605.49 from the Bank of the United States, signed by Isaac Polock (1765-1813/17), a Washington pioneer, real estate developer, and business man","A printed check for $605.49 from the Bank of the United States, signed by Isaac Polock (1765-1813/17), a Washington pioneer, real estate developer, and business man","Polock, Isaac",,,"Philadelphia, PA",1795 October 31,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 249,doc_ja_phil_249_1r.tif; doc_ja_phil_249_1v.tif
ref3458,cid4638600,Documents,Monetary,"Pragers & Co. Philadelphia, PA, Demand loan to Pragers and Co",Demand loan to Pragers and Co,,,Pragers & Co.,"Philadelphia, PA",1793 April 15,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 250,doc_ja_phil_250_1r.tif; doc_ja_phil_250_1v.tif
ref3459,cid4638599,Documents,Monetary,"R. S. Solomon & Sons. New Orleans, LA, Check endorsed by R. S. Solomon and sons with revenue stamp",Check endorsed by R. S. Solomon and sons with revenue stamp,,,R. S. Solomon & Sons,"New Orleans, LA",1867 October 10,Drawer,Mixed materials,Checks and Receipts,Folder,2,doc_ja_cr_2_1r.tif; doc_ja_cr_2_1v.tif
ref3460,cid4638598,Documents,Monetary,"Rose, Isaac. Norfolk, VA, Forthcoming bond paying over a Negro girl ""Elira"" to Isaac Rose in satisfaction of a debt","Forthcoming bond paying over a Negro girl ""Elira"" to Isaac Rose in satisfaction of a debt","Rose, Isaac",,,"Norfolk, VA",1840 October 3,Drawer,Mixed materials,Judaica Americana,Folder,VA 682,doc_ja_va_682_1r.tif; doc_ja_va_682_1v.tif
ref3461,cid4638597,Documents,Monetary,"Rosenberg, Frank and O. Reizenstein. Baltimore, MD, Stock for Baltimore and Ohio Railroad, made out to Frank Rosenberg and signed by Rosenberg and O. Reizenstein","Stock for Baltimore and Ohio Railroad, made out to Frank Rosenberg and signed by Rosenberg and O. Reizenstein","Rosenberg, Frank",O. Reizenstein,,"Baltimore, MD",1889 December 9,Folder,Mixed materials,Binder J,Page,19,lbr_fj_s19_1r.tif; lbr_fj_s19_1v.tif
ref3462,cid4638596,Documents,Monetary,"Rosenthal, L. M. Cincinnati, OH, Sight draft from Heidelbach, Bauer and Co. to L. M. Rosenthal on a bank in Berlin, Germany","Sight draft from Heidelbach, Bauer and Co. to L. M. Rosenthal on a bank in Berlin, Germany","Rosenthal, L. M.",,,"Cincinnati, OH",1867 November 18,Drawer,Mixed materials,Billheads Pre-1880,Folder,OH 2014,doc_bhe_oh_2014_1r.tif; doc_bhe_oh_2014_1v.tif
ref3463,cid4638595,Documents,Monetary,"Rothschild Bros. New York, NY",,,,Rothschild Bros.,"New York, NY",1845 July 24,Drawer,Mixed materials,Judaica Americana,Folder,NYC 750,doc_ja_nyc_750_1r.tif; doc_ja_nyc_750_1v.tif
ref3464,cid4638594,Documents,Monetary,"Samuel, David. Philadelphia, PA, Stock transfer sheet for Northern Liberties Gas Works to various Clara and Eleanor Samuels",Stock transfer sheet for Northern Liberties Gas Works to various Clara and Eleanor Samuels,"Samuel, David",,,"Philadelphia, PA",1852 December 20,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 257,doc_ja_phil_257_1r.tif; doc_ja_phil_257_1v.tif
